timestamp,direction,entry_price,sl,tp,final_score,trend_score,breakout_score,pullback_score,reversal_score,session_score,regime,result_r,exit_price,close_time
2025-12-29 15:10:00,BUY,4342.71,4342.21,4343.71,65.18588066587675,0.0,0.0,0.0,65.18588066587675,100.0,UNKNOWN,-1.0,4342.21,2025-12-29 15:15:00
2025-12-29 15:20:00,BUY,4315.8910000000005,4315.3910000000005,4316.8910000000005,87.3916822345793,0.0,0.0,0.0,87.3916822345793,100.0,UNKNOWN,-1.0,4315.3910000000005,2025-12-29 15:25:00
2026-01-29 15:15:00,BUY,5332.465,5331.965,5333.465,74.75399712738209,0.0,0.0,0.0,74.75399712738209,100.0,UNKNOWN,-1.0,5331.965,2026-01-29 15:20:00
2026-01-29 15:25:00,BUY,5191.386,5190.886,5192.386,100.0,0.0,0.0,0.0,104.92213539521948,100.0,UNKNOWN,-1.0,5190.886,2026-01-29 15:30:00
2026-01-29 15:40:00,BUY,5121.979,5121.479,5122.979,74.71351590379484,0.0,0.0,0.0,74.71351590379484,100.0,UNKNOWN,-1.0,5121.479,2026-01-29 15:45:00
2026-02-12 16:10:00,BUY,4950.799000000001,4950.299000000001,4951.799000000001,71.58859006187967,0.0,0.0,0.0,71.58859006187967,100.0,UNKNOWN,-1.0,4950.299000000001,2026-02-12 16:15:00
2026-02-12 16:20:00,BUY,4923.388000000001,4922.888000000001,4924.388000000001,83.8376559847137,0.0,0.0,0.0,83.8376559847137,100.0,UNKNOWN,-1.0,4922.888000000001,2026-02-12 16:25:00
2026-02-27 13:05:00,SELL,5211.39,5211.89,5210.39,77.02320466055404,0.0,0.0,0.0,-77.02320466055404,100.0,UNKNOWN,-1.0,5211.89,2026-02-27 13:10:00
2026-02-27 13:15:00,SELL,5218.245,5218.745,5217.245,89.2434167661957,0.0,0.0,0.0,-89.2434167661957,100.0,UNKNOWN,-1.0,5218.745,2026-02-27 13:20:00
2026-02-27 13:25:00,SELL,5234.849,5235.349,5233.849,100.0,0.0,0.0,0.0,-106.27082596792562,100.0,UNKNOWN,-1.0,5235.349,2026-02-27 13:30:00
2026-03-13 14:55:00,BUY,5041.75,5041.25,5042.75,71.92316062402455,0.0,0.0,0.0,71.92316062402455,100.0,UNKNOWN,-1.0,5041.25,2026-03-13 15:00:00
2026-03-20 14:25:00,BUY,4558.099,4557.599,4559.099,68.93126319853387,0.0,0.0,0.0,68.93126319853387,100.0,UNKNOWN,-1.0,4557.599,2026-03-20 14:30:00
2026-03-27 15:20:00,SELL,4545.035,4545.535,4544.035,67.92752147071383,0.0,0.0,0.0,-67.92752147071383,100.0,UNKNOWN,-1.0,4545.535,2026-03-27 15:25:00
2026-04-17 13:00:00,SELL,4844.042,4844.542,4843.042,70.32138687462101,0.0,0.0,0.0,-70.32138687462101,100.0,UNKNOWN,-1.0,4844.542,2026-04-17 13:05:00
2026-04-17 13:10:00,SELL,4882.99,4883.49,4881.99,100.0,0.0,0.0,0.0,-107.85495853326864,100.0,UNKNOWN,-1.0,4883.49,2026-04-17 13:15:00
2026-04-29 13:40:00,BUY,4514.836,4514.336,4515.836,70.32969042905485,0.0,0.0,0.0,70.32969042905485,100.0,UNKNOWN,-1.0,4514.336,2026-04-29 13:45:00
2026-05-01 14:10:00,SELL,4655.907,4656.407,4654.907,69.2364576832091,0.0,0.0,0.0,-69.2364576832091,100.0,UNKNOWN,-1.0,4656.407,2026-05-01 14:15:00
2026-05-11 13:15:00,SELL,4727.201,4727.701,4726.201,67.36624234336816,0.0,0.0,0.0,-67.36624234336816,100.0,UNKNOWN,-1.0,4727.701,2026-05-11 13:20:00
2026-05-11 13:40:00,SELL,4743.508,4744.008,4742.508,74.78416029776106,0.0,0.0,0.0,-74.78416029776106,100.0,UNKNOWN,-1.0,4744.008,2026-05-11 13:45:00
2026-05-19 13:30:00,BUY,4481.316000000001,4480.816000000001,4482.316000000001,68.44520137190756,0.0,0.0,0.0,68.44520137190756,100.0,UNKNOWN,-1.0,4480.816000000001,2026-05-19 13:35:00
2026-05-19 13:40:00,BUY,4476.275000000001,4475.775000000001,4477.275000000001,66.30981232105263,0.0,0.0,0.0,66.30981232105263,100.0,UNKNOWN,-1.0,4475.775000000001,2026-05-19 13:45:00
2026-05-28 16:20:00,SELL,4501.82,4502.32,4500.82,66.01411802474573,0.0,0.0,0.0,-66.01411802474573,100.0,UNKNOWN,-1.0,4502.32,2026-05-28 16:25:00
2026-05-28 16:55:00,SELL,4511.076,4511.576,4510.076,69.22079227970038,0.0,0.0,0.0,-69.22079227970038,100.0,UNKNOWN,-1.0,4511.576,2026-05-28 17:00:00
2026-06-05 13:55:00,BUY,4365.595,4365.095,4366.595,75.63350055600765,0.0,0.0,0.0,75.63350055600765,100.0,UNKNOWN,-1.0,4365.095,2026-06-05 14:00:00
2026-06-14 22:00:00,SELL,4300.882,4301.382,4299.882,67.71178747577757,0.0,0.0,0.0,-112.85297912629595,60.0,UNKNOWN,-1.0,4301.382,2026-06-14 22:05:00
2026-06-17 14:25:00,SELL,4360.112,4360.612,4359.112,65.4943664973274,0.0,0.0,0.0,-65.4943664973274,100.0,UNKNOWN,-1.0,4360.612,2026-06-17 14:30:00
