timestamp,direction,entry_price,sl,tp,final_score,trend_score,breakout_score,pullback_score,reversal_score,session_score,regime,result_r,exit_price,close_time
2025-11-04 14:40:00,BUY,3931.139,3930.639,3932.139,73.5639828426865,0.0,0.0,0.0,73.5639828426865,100.0,UNKNOWN,2.0,3932.139,2025-11-04 14:45:00
2025-11-14 13:15:00,BUY,4077.051,4076.551,4078.051,74.35767108768609,0.0,0.0,0.0,74.35767108768609,100.0,UNKNOWN,-1.0,4076.551,2025-11-14 13:20:00
2025-11-14 13:25:00,BUY,4055.78,4055.28,4056.78,93.27595528078163,0.0,0.0,0.0,93.27595528078163,100.0,UNKNOWN,-1.0,4055.28,2025-11-14 13:30:00
2025-11-14 13:35:00,BUY,4055.882,4055.382,4056.882,89.3234240496087,0.0,0.0,0.0,89.3234240496087,100.0,UNKNOWN,-1.0,4055.382,2025-11-14 13:40:00
2025-11-14 13:45:00,BUY,4052.368,4051.868,4053.368,92.46664568924274,0.0,0.0,0.0,92.46664568924274,100.0,UNKNOWN,-1.0,4051.868,2025-11-14 13:50:00
2025-11-14 14:05:00,BUY,4046.707,4046.207,4047.707,70.83852894549054,0.0,0.0,0.0,70.83852894549054,100.0,UNKNOWN,-1.0,4046.207,2025-11-14 14:10:00
2025-12-16 14:15:00,SELL,4326.979,4327.479,4325.979,81.46105458592899,0.0,0.0,0.0,-81.46105458592899,100.0,UNKNOWN,-1.0,4327.479,2025-12-16 14:20:00
2025-12-29 13:50:00,BUY,4411.601000000001,4411.101000000001,4412.601000000001,71.54107052825346,0.0,0.0,0.0,71.54107052825346,100.0,UNKNOWN,-1.0,4411.101000000001,2025-12-29 13:55:00
2025-12-29 15:00:00,BUY,4341.627,4341.127,4342.627,74.12413331547789,0.0,0.0,0.0,74.12413331547789,100.0,UNKNOWN,-1.0,4341.127,2025-12-29 15:05:00
2025-12-29 15:15:00,BUY,4332.0740000000005,4331.5740000000005,4333.0740000000005,75.23573211915043,0.0,0.0,0.0,75.23573211915043,100.0,UNKNOWN,-1.0,4331.5740000000005,2025-12-29 15:20:00
2026-01-29 15:15:00,BUY,5332.465,5331.965,5333.465,74.75399712738209,0.0,0.0,0.0,74.75399712738209,100.0,UNKNOWN,-1.0,5331.965,2026-01-29 15:20:00
2026-01-29 15:25:00,BUY,5191.386,5190.886,5192.386,100.0,0.0,0.0,0.0,104.92213539521948,100.0,UNKNOWN,-1.0,5190.886,2026-01-29 15:30:00
2026-01-29 15:40:00,BUY,5121.979,5121.479,5122.979,74.71351590379484,0.0,0.0,0.0,74.71351590379484,100.0,UNKNOWN,-1.0,5121.479,2026-01-29 15:45:00
2026-02-12 16:10:00,BUY,4950.799000000001,4950.299000000001,4951.799000000001,71.58859006187967,0.0,0.0,0.0,71.58859006187967,100.0,UNKNOWN,-1.0,4950.299000000001,2026-02-12 16:15:00
2026-02-12 16:20:00,BUY,4923.388000000001,4922.888000000001,4924.388000000001,83.8376559847137,0.0,0.0,0.0,83.8376559847137,100.0,UNKNOWN,-1.0,4922.888000000001,2026-02-12 16:25:00
2026-02-27 13:05:00,SELL,5211.39,5211.89,5210.39,77.02320466055404,0.0,0.0,0.0,-77.02320466055404,100.0,UNKNOWN,-1.0,5211.89,2026-02-27 13:10:00
2026-02-27 13:15:00,SELL,5218.245,5218.745,5217.245,89.2434167661957,0.0,0.0,0.0,-89.2434167661957,100.0,UNKNOWN,-1.0,5218.745,2026-02-27 13:20:00
2026-02-27 13:25:00,SELL,5234.849,5235.349,5233.849,100.0,0.0,0.0,0.0,-106.27082596792562,100.0,UNKNOWN,-1.0,5235.349,2026-02-27 13:30:00
2026-03-13 14:55:00,BUY,5041.75,5041.25,5042.75,71.92316062402455,0.0,0.0,0.0,71.92316062402455,100.0,UNKNOWN,-1.0,5041.25,2026-03-13 15:00:00
2026-04-17 13:00:00,SELL,4844.042,4844.542,4843.042,70.32138687462101,0.0,0.0,0.0,-70.32138687462101,100.0,UNKNOWN,-1.0,4844.542,2026-04-17 13:05:00
2026-04-17 13:10:00,SELL,4882.99,4883.49,4881.99,100.0,0.0,0.0,0.0,-107.85495853326864,100.0,UNKNOWN,-1.0,4883.49,2026-04-17 13:15:00
2026-04-29 13:40:00,BUY,4514.836,4514.336,4515.836,70.32969042905485,0.0,0.0,0.0,70.32969042905485,100.0,UNKNOWN,-1.0,4514.336,2026-04-29 13:45:00
2026-05-11 13:20:00,SELL,4731.359,4731.859,4730.359,73.13560935100924,0.0,0.0,0.0,-73.13560935100924,100.0,UNKNOWN,-1.0,4731.859,2026-05-11 13:25:00
2026-05-11 13:40:00,SELL,4743.508,4744.008,4742.508,74.78416029776106,0.0,0.0,0.0,-74.78416029776106,100.0,UNKNOWN,-1.0,4744.008,2026-05-11 13:45:00
2026-06-05 13:55:00,BUY,4365.595,4365.095,4366.595,75.63350055600765,0.0,0.0,0.0,75.63350055600765,100.0,UNKNOWN,-1.0,4365.095,2026-06-05 14:00:00
