timestamp,direction,entry_price,sl,tp,final_score,trend_score,breakout_score,pullback_score,reversal_score,session_score,regime,result_r,exit_price,close_time
2026-05-11 13:40:00,SELL,4743.508,4744.008,4742.508,74.78416029776106,0.0,0.0,0.0,-74.78416029776106,100.0,UNKNOWN,-1.0,4744.008,2026-05-11 13:45:00
2026-05-19 13:30:00,BUY,4481.316000000001,4480.816000000001,4482.316000000001,68.44520137190756,0.0,0.0,0.0,68.44520137190756,100.0,UNKNOWN,-1.0,4480.816000000001,2026-05-19 13:35:00
2026-05-19 13:40:00,BUY,4476.275000000001,4475.775000000001,4477.275000000001,66.30981232105263,0.0,0.0,0.0,66.30981232105263,100.0,UNKNOWN,-1.0,4475.775000000001,2026-05-19 13:45:00
2026-05-28 16:20:00,SELL,4501.82,4502.32,4500.82,66.01411802474573,0.0,0.0,0.0,-66.01411802474573,100.0,UNKNOWN,-1.0,4502.32,2026-05-28 16:25:00
2026-05-28 16:50:00,SELL,4508.222,4508.722,4507.222,63.3055298052242,0.0,0.0,0.0,-63.3055298052242,100.0,UNKNOWN,-1.0,4508.722,2026-05-28 16:55:00
2026-06-05 13:45:00,BUY,4383.617,4383.117,4384.617,62.14662231640901,0.0,0.0,0.0,62.14662231640901,100.0,UNKNOWN,-1.0,4383.117,2026-06-05 13:50:00
2026-06-05 13:55:00,BUY,4365.595,4365.095,4366.595,75.63350055600765,0.0,0.0,0.0,75.63350055600765,100.0,UNKNOWN,-1.0,4365.095,2026-06-05 14:00:00
2026-06-14 22:00:00,SELL,4300.882,4301.382,4299.882,67.71178747577757,0.0,0.0,0.0,-112.85297912629595,60.0,UNKNOWN,-1.0,4301.382,2026-06-14 22:05:00
2026-06-17 14:20:00,SELL,4358.117,4358.617,4357.117,60.362487125367394,0.0,0.0,0.0,-60.362487125367394,100.0,UNKNOWN,-1.0,4358.617,2026-06-17 14:25:00
2026-06-17 14:30:00,SELL,4360.352,4360.852,4359.352,66.11654638671908,0.0,0.0,0.0,-66.11654638671908,100.0,UNKNOWN,-1.0,4360.852,2026-06-17 14:35:00
