timestamp,final_score,trend_score,breakout_score,reversal_score,session_score,atr,atr_pct,adx,ema50_slope,rsi,macd,trend_state,volatility_state,direction,hour_utc,is_high_volatility,is_buy,recent_high_20_distance,recent_low_20_distance,recent_high_20_distance_pct,recent_low_20_distance_pct,result_r,label
2023-10-18 03:05:00,85,-100.0,0.0,59.979062985787834,20.0,0.033151783563331115,0.022166061716176754,32.138702052951594,-5.05077837959942,18.004187402842433,-0.03073770655234398,TRENDING_DOWN,HIGH_VOLATILITY,SELL,3,1,0,6.8472937380988,-2.684621773968165,0.15177753558748863,-0.05950749192637026,-1.0,0
2023-10-18 12:40:00,85,0.0,0.0,0.0,60.0,0.032390541515538586,0.021629599478827245,39.071677129818575,-0.05624515184344196,63.86218089171572,-0.00127354771109367,RANGING,NORMAL_VOLATILITY,BUY,12,0,1,-1.1731819914706065,3.920897708335143,-0.025375456591282135,0.08480744702874074,-1.0,0
2023-10-18 12:45:00,85,100.0,0.0,0.0,60.0,0.031934074264429436,0.021323215678496172,38.16041393459632,1.4556528669769992,65.53936290199044,0.004834177001669104,TRENDING_UP,NORMAL_VOLATILITY,BUY,12,0,1,-0.1565725675525477,4.32140286445441,-0.0033386306272588854,0.09214620531243255,-1.0,0
2023-10-18 21:10:00,85,-100.0,0.0,24.879689932484652,60.0,0.026392185740477997,0.01762722458689188,32.26070705191726,-6.520784257365772,25.02406201350307,-0.028237675309640053,TRENDING_DOWN,NORMAL_VOLATILITY,SELL,21,0,0,6.89598056749354,-0.11367000935482165,0.12155699821005075,-0.0020036867836915424,-1.0,0
2023-10-19 23:00:00,85,100.0,0.0,0.0,20.0,0.029988019752369154,0.02001549801925536,31.262328296676653,1.563569196229839,66.70957841727422,0.00876638616426817,TRENDING_UP,NORMAL_VOLATILITY,BUY,23,0,1,-0.6335863507127506,3.8015181042755564,-0.012681546347718294,0.07608927808629079,-1.0,0
2023-10-20 12:20:00,85,100.0,0.0,0.0,60.0,0.020643542687417814,0.01376520660097608,30.916912009186813,1.8061549793774012,64.00474841764836,0.00597990662785719,TRENDING_UP,NORMAL_VOLATILITY,BUY,12,0,1,-0.7750607655992636,2.7611539774483234,-0.010668871566784557,0.03800785495668301,-1.0,0
2023-10-20 15:00:00,85,-100.0,0.0,0.0,100.0,0.032531795482541453,0.021709862982850256,35.83090708932249,-2.4475372314611405,36.83547284735734,-0.014154255987648412,TRENDING_DOWN,NORMAL_VOLATILITY,SELL,15,0,0,2.8587416901074145,-0.09221747387401,0.062062890395593734,-0.00200202872242933,-1.0,0
2023-10-20 17:10:00,85,-100.0,0.0,0.0,60.0,0.028783187065366277,0.019217617803616277,30.627769245421113,-3.4034239929970327,31.806934557983254,-0.01703830688015273,TRENDING_DOWN,NORMAL_VOLATILITY,SELL,17,0,0,3.613220445804081,-1.250730154317025,0.06943748956767484,-0.024036054081122592,-1.0,0
2023-10-23 15:10:00,85,-100.0,0.0,0.0,100.0,0.02290540326322557,0.015286880585720197,39.44564033851803,-5.357885428503023,34.016441230308004,-0.020951147124151248,TRENDING_DOWN,NORMAL_VOLATILITY,SELL,15,0,0,4.802360331137138,-0.0873156423847177,0.07341310891169314,-0.0013347837984006286,2.5,1
2023-10-23 15:20:00,85,-100.0,0.0,0.0,100.0,0.02493374056880087,0.016643908875286783,40.688545280971304,-5.3916306908949245,30.160051952218723,-0.023668224976319152,TRENDING_DOWN,NORMAL_VOLATILITY,SELL,15,0,0,5.614881554322186,-0.8021259363320665,0.09345357693566708,-0.013350510990815004,2.5,1
2023-10-23 15:25:00,85,-100.0,0.0,0.8559942348969685,100.0,0.02415275909959949,0.016122799038483022,41.85544464736822,-6.029630227521864,29.828801153020606,-0.02579072944840277,TRENDING_DOWN,NORMAL_VOLATILITY,SELL,15,0,0,5.8792454896944095,-0.04140313725156797,0.09478989352825065,-0.0006675344614697606,2.5,1
2023-10-23 15:30:00,85,-100.0,0.0,20.732587106576403,100.0,0.02507041916391425,0.016738273832723045,43.27596390715416,-6.613510978284535,25.85348257868472,-0.029233822929967346,TRENDING_DOWN,NORMAL_VOLATILITY,SELL,15,0,0,6.701124496626744,-0.5584270413859399,0.11216525681170683,-0.009347104734315229,-1.0,0
2023-10-23 15:45:00,85,-100.0,0.0,20.273648748154685,100.0,0.02765404916294262,0.01846644084789128,46.196841572521485,-7.641885946802301,25.945270250369063,-0.03559504313955131,TRENDING_DOWN,NORMAL_VOLATILITY,SELL,15,0,0,6.689797899394374,-0.39777176699188344,0.12353675719351351,-0.007345428806116808,-1.0,0
2023-10-23 16:45:00,85,-100.0,0.0,2.372157289439869,100.0,0.02530576308284898,0.016901156151721105,40.90564902545624,-7.843134063327924,29.525568542112026,-0.03133808393712911,TRENDING_DOWN,NORMAL_VOLATILITY,SELL,16,0,0,5.334753176895399,-0.11855007059712645,0.09016349647359939,-0.0020036332549595954,2.5,1
