timestamp,final_score,trend_score,breakout_score,reversal_score,session_score,atr,atr_pct,adx,ema50_slope,rsi,macd,trend_state,volatility_state,direction,hour_utc,is_high_volatility,is_buy,recent_high_20_distance,recent_low_20_distance,recent_high_20_distance_pct,recent_low_20_distance_pct,result_r,label
2023-08-28 17:05:00,85,0.0,0.0,0.0,60.0,1.2137358382873826,0.06328624268972838,30.798509291941514,-0.17626783655729267,30.93898443157086,-0.13080632600872377,RANGING,NORMAL_VOLATILITY,SELL,17,0,0,6.706566406975059,-0.5717883398575547,0.4244333892466032,-0.0361863356433821,-1.0,0
2023-08-29 00:10:00,85,100.0,0.0,-24.371829760119255,20.0,0.2919898477618354,0.015192406433991144,32.02040610172134,5.981784671668726,74.87436595202385,0.29303917899233056,TRENDING_UP,NORMAL_VOLATILITY,BUY,0,0,1,-1.2671673444676927,4.7261917172048165,-0.019251321317034446,0.0718022254527381,-1.0,0
2023-08-29 01:20:00,85,100.0,0.0,0.0,20.0,0.40328968868727655,0.02098054366058598,32.22194762265827,4.5055368794170665,63.000466469346044,0.2774933158118529,TRENDING_UP,NORMAL_VOLATILITY,BUY,1,0,1,-0.15869485829999938,3.2780406667556448,-0.003329504403273642,0.06877507533004318,-1.0,0
2023-08-29 02:50:00,85,100.0,0.0,0.0,20.0,0.47998494348918685,0.024959112233166336,32.50070887975696,3.95656159014907,66.44560894407992,0.2531835793765822,TRENDING_UP,NORMAL_VOLATILITY,BUY,2,0,1,-0.15625490136178632,3.483442601023364,-0.0038999836200711603,0.086943634836735,2.5,1
2023-08-29 02:55:00,85,100.0,0.0,-10.701423757412698,20.0,0.5120574475256797,0.026618044673046987,34.35455277606722,4.9525467019965195,72.14028475148254,0.3456775127135643,TRENDING_UP,NORMAL_VOLATILITY,BUY,2,0,1,-1.2166603630324189,4.511212582029868,-0.032385119895122494,0.1200796580380827,-1.0,0
2023-08-29 03:00:00,85,100.0,0.0,-25.978776778301977,20.0,0.5190533441309974,0.026975679383655943,36.285366809987984,6.089646965599752,75.1957553556604,0.4485069190293416,TRENDING_UP,NORMAL_VOLATILITY,BUY,3,0,1,-0.47008655807510685,5.278840857074789,-0.012680904273200443,0.14240031847779305,-1.0,0
2023-08-29 03:20:00,85,100.0,0.0,-53.398838304554346,20.0,0.5757713338641616,0.02990726281233487,44.82783752608385,8.889794333871132,80.67976766091087,0.7755801473638257,TRENDING_UP,NORMAL_VOLATILITY,BUY,3,0,1,-0.31957131100135516,6.558159077942073,-0.00955750318539993,0.1961365871091133,-1.0,0
2023-08-29 03:25:00,85,100.0,0.0,-58.2139643245344,20.0,0.5637876671595715,0.029281860283287754,46.918310405503306,9.577585306590402,81.64279286490688,0.8487055024156689,TRENDING_UP,NORMAL_VOLATILITY,BUY,3,0,1,-0.21107237162472506,7.039884394769292,-0.006180591695577391,0.2061409112581322,-1.0,0
2023-08-29 11:20:00,85,-100.0,0.0,33.93653878639796,60.0,0.6347856006935934,0.03307887524549654,34.608855831298776,-9.436423810221848,23.212692242720408,-1.0142926637770415,TRENDING_DOWN,NORMAL_VOLATILITY,SELL,11,0,0,8.508384553932038,-0.510408553133256,0.2814477912002276,-0.016883740853329367,2.5,1
2023-08-29 11:25:00,85,-100.0,0.0,42.14528842852687,60.0,0.641515200644054,0.03343568984527976,36.66555760435737,-9.582558133294407,21.570942314294626,-1.0801119988764185,TRENDING_DOWN,NORMAL_VOLATILITY,SELL,11,0,0,8.967831150725909,-0.3491733317855075,0.2998456209405098,-0.011674851223823196,2.5,1
