time,open,high,low,close,tick_volume,spread,real_volume,rsi,macd,macd_signal,macd_hist,ema50,ema200,atr,adx,plus_di,minus_di,ema50_slope,recent_high_20,recent_low_20,session_score,trend_score,h1_struct_trend,is_swing_high,is_swing_low,last_swing_high,last_swing_low,prev_swing_high,prev_swing_low,known_last_swing_high,known_prev_swing_high,known_last_swing_low,known_prev_swing_low,struct_hh,struct_lh,struct_hl,struct_ll,struct_trend,struct_strength,distance_to_last_HH,distance_to_last_LL,distance_to_breakout_level,high_prev_day,low_prev_day,sweep_daily_high,sweep_daily_low,bearish_wick_ratio,bullish_wick_ratio,rejection_dist_daily_high,rejection_dist_daily_low,sweep_strength_daily_high,sweep_strength_daily_low,swing_high_50,swing_low_50,sweep_swing_high_50,sweep_swing_low_50,range_position_pct,is_premium_zone,is_discount_zone,is_equilibrium_zone,buy_edge_score,sell_edge_score,buy_edge_reason,sell_edge_reason,atr_sma_50,atr_expansion,vol_percentile,sweep_density_50,market_regime,target_sell,session,volatility_bucket,xgb_prob,window_idx,context,theoretical_pnl,risk_multiplier,adjusted_pnl,shadow_pnl,real_pnl,opportunity_cost,saved_loss
2024-07-31 11:35:00,2420.408,2423.122,2420.374,2422.89,480,179,0,65.51063214908343,0.2923323088225515,0.0671154026783559,0.2252169061441956,2419.5729837786985,2412.845152534507,1.5196218899206542,13.345313840541024,27.39192241296021,13.922706159070769,1.5325676411264264,2423.122,2417.587,1.312963250025647,1.1031867978882146,1,False,False,2422.893,2417.587,2422.288,2417.847,2422.893,2422.288,2417.587,2417.847,True,False,False,True,CHOPPY,0,0.0001238190755732,0.2188708525768765,0.0,2412.799,2376.471,False,False,0.0844250363900898,0.0123726346434151,0.0,0.0,0.0,0.0,2422.893,2415.436,True,False,77.4449035812651,True,False,False,16.766528925620474,83.23347107437952,BUY_EDGE\nLiquidity: +0\nDiscount: +6\nStructure: +10\nTotal: 16,SELL_EDGE\nLiquidity: +50\nPremium: +23\nStructure: +10\nTotal: 83,1.6675696022492463,0.9112794374277888,0.2646684583031867,3.0,CHOPPY_TREND,1,London,LOW,0.5413004,3,London + CHOPPY_TREND,1.5,0.0,0.0,1.5,0.0,1.5,0.0
2024-08-02 12:35:00,2473.495,2477.722,2470.477,2471.581,4041,179,0,69.79080838019135,0.7053208432125757,-0.6020610114919503,1.3073818547045262,2461.72910043525,2456.1229803315923,3.28373659960879,27.05793684744852,47.56302169630782,11.735662193235092,1.1561088450573382,2477.722,2455.781,1.6599612531348318,-0.0498029835592229,0,True,False,2477.722,2455.781,2464.978,2457.531,2464.978,2465.371,2457.531,2460.829,False,True,False,True,DOWNTREND,0,-0.2671569331533162,0.5684620491903838,-0.4350251923768613,2462.29,2430.192,False,False,0.5834368530020863,0.1523809523809822,0.0,0.0,0.0,0.0,2474.208,2455.781,True,False,72.01130303997081,False,False,True,8.396609088008757,91.60339091199124,BUY_EDGE\nLiquidity: +0\nDiscount: +8\nStructure: +0\nTotal: 8,SELL_EDGE\nLiquidity: +50\nPremium: +21\nStructure: +20\nTotal: 91,1.7678065519340111,1.857520323226998,0.6184269591629122,5.0,NORMAL,1,London,LOW,0.64770746,3,London + NORMAL,1.5,0.0,0.0,1.5,0.0,1.5,0.0
2024-08-07 10:40:00,2396.692,2397.724,2395.824,2396.761,511,180,0,61.94975382067917,0.8125485409868816,0.7150723238282043,0.0974762171586772,2393.554600523399,2392.356792728121,1.6717473094863275,19.756191542145267,27.53638392007315,15.023907744957487,2.6887011295469714,2397.724,2392.433,-0.1442518838217728,-0.6377502042369609,1,False,False,2395.764,2393.143,2397.582,2392.433,2395.764,2397.582,2392.433,2387.972,False,True,True,False,CHOPPY,0,-0.0415978063728441,0.1805770370929756,0.0,2418.307,2381.404,False,False,0.5068421052632351,0.4568421052631035,0.0,0.0,0.0,0.0,2397.176,2387.972,True,False,93.5619735258712,True,False,False,11.93140794223864,88.06859205776136,BUY_EDGE\nLiquidity: +0\nDiscount: +1\nStructure: +10\nTotal: 11,SELL_EDGE\nLiquidity: +50\nPremium: +28\nStructure: +10\nTotal: 88,1.7857214489962734,0.9361747373812508,0.1369484458378481,1.0,NORMAL,1,London,LOW,0.5632503,3,London + NORMAL,1.5,0.0,0.0,1.5,0.0,1.5,0.0
2024-08-07 12:05:00,2403.387,2403.967,2401.894,2401.964,681,179,0,66.0949417363851,1.625816493732145,1.144860735814006,0.4809557579181394,2395.959286397273,2393.270294940009,1.9960280903036,20.457609298088805,29.60084970905377,15.1562242091954,5.259746042170952,2403.967,2393.712,-0.2571543996483238,-1.3906724930721168,1,False,False,2398.152,2394.193,2395.764,2395.615,2398.152,2395.764,2394.193,2395.615,True,False,False,True,CHOPPY,0,-0.1587034610010765,0.3235269138088552,0.0,2418.307,2381.404,False,False,0.2797877472261638,0.0337674867342754,0.0,0.0,0.0,0.0,2403.484,2388.2,True,False,89.81231880372235,True,False,False,13.056304358883295,86.9436956411167,BUY_EDGE\nLiquidity: +0\nDiscount: +3\nStructure: +10\nTotal: 13,SELL_EDGE\nLiquidity: +50\nPremium: +26\nStructure: +10\nTotal: 86,1.6918324245297187,1.1798024793611794,0.2837227963024227,5.0,CHOPPY_TREND,1,London,LOW,0.5545981,3,London + CHOPPY_TREND,1.5,0.0,0.0,1.5,0.0,1.5,0.0
2024-08-07 12:50:00,2406.948,2407.09,2404.353,2404.494,859,179,0,61.739121423863104,1.9921600614352428,1.6771876186625658,0.314972442772677,2397.952014786879,2394.062171532682,2.3520975074883523,21.40502827441025,30.73640926634563,13.837861104316554,4.851893778963276,2407.09,2394.193,-0.4350160401979696,0.6932982005694113,1,True,False,2407.09,2398.846,2404.1,2394.193,2404.1,2398.152,2394.193,2395.615,True,False,False,True,CHOPPY,0,-0.0163859839118015,0.4284061428308796,0.0,2418.307,2381.404,False,False,0.0518816222142038,0.0515162586774104,0.0,0.0,0.0,0.0,2406.971,2392.109,True,False,86.42117376294584,True,False,False,14.073647871116249,85.92635212888375,BUY_EDGE\nLiquidity: +0\nDiscount: +4\nStructure: +10\nTotal: 14,SELL_EDGE\nLiquidity: +50\nPremium: +25\nStructure: +10\nTotal: 85,1.744659035185294,1.348170306463563,0.3956438603070736,7.0,CHOPPY_TREND,1,London,LOW,0.5987154,3,London + CHOPPY_TREND,1.5,0.0,0.0,1.5,0.0,1.5,0.0
2024-08-08 14:30:00,2423.755,2424.365,2419.741,2421.007,1358,179,0,65.62272381129044,3.35954228248238,2.281649778885425,1.077892503596955,2410.016184085171,2400.043164682499,3.859403741092436,24.670835652775,27.807669339851905,11.25535583956723,6.138110755743442,2424.365,2402.295,0.2473005757664718,1.4251665710172572,-1,True,False,2424.365,2402.295,2415.481,2406.342,2415.481,2415.554,2402.295,2406.342,False,True,False,True,DOWNTREND,0,-0.2282521281433651,0.772901524035246,-0.6057396777456638,2407.09,2378.941,False,False,0.1319204152248485,0.2737889273356687,0.0,0.0,0.0,0.0,2424.076,2398.122,True,False,89.33832867665812,True,False,False,3.1985013970025644,96.80149860299744,BUY_EDGE\nLiquidity: +0\nDiscount: +3\nStructure: +0\nTotal: 3,SELL_EDGE\nLiquidity: +50\nPremium: +26\nStructure: +20\nTotal: 96,2.6086301620537267,1.4794752417393362,0.9999999996384696,7.0,CHOPPY_TREND,1,NY,LOW,0.54725146,3,NY + CHOPPY_TREND,1.5,0.6,0.8999999999999999,1.5,0.8999999999999999,0.6000000000000001,0.0
2024-08-09 10:50:00,2430.688,2431.556,2429.529,2430.419,576,180,0,75.10118356099663,1.5210230055035936,0.7780348376807174,0.7429881678228762,2424.445353698701,2420.9701409810377,1.6116740886486294,23.865825102980303,34.147780958385056,8.828701830301695,6.6734712168246695,2431.556,2422.639,0.5161076394323566,0.7070281800742826,0,False,False,2425.26,2422.993,2425.571,2422.639,2425.26,2425.571,2422.993,2422.639,False,True,True,False,CHOPPY,0,-0.2122679258185379,0.3055440234790763,0.0,2427.818,2383.263,False,False,0.4282190429205325,0.4390725209668739,0.0,0.0,0.0,0.0,2431.042,2419.446,True,False,92.27948665715908,True,False,False,12.316154002852276,87.68384599714773,BUY_EDGE\nLiquidity: +0\nDiscount: +2\nStructure: +10\nTotal: 12,SELL_EDGE\nLiquidity: +50\nPremium: +27\nStructure: +10\nTotal: 87,1.587826406655795,1.0150190731668471,0.2020533296985914,5.0,CHOPPY_TREND,1,London,LOW,0.5399958,3,London + CHOPPY_TREND,1.5,0.0,0.0,1.5,0.0,1.5,0.0
2024-08-13 12:40:00,2471.05,2472.507,2470.208,2470.996,839,169,0,83.12762853641095,1.9062888271569136,1.344802396529234,0.5614864306276797,2464.165979946602,2462.287424092089,1.892796024846583,32.7607667990868,37.43942214599633,7.77389576441041,5.517985635074049,2472.507,2461.525,-0.2180855061315889,-0.6256011725616412,0,True,False,2472.507,2459.389,2466.45,2459.568,2466.45,2463.458,2459.389,2459.568,True,False,False,True,CHOPPY,0,-0.1839743973685217,0.4697296151025728,0.0,2476.033,2423.825,False,False,0.6337538060025636,0.3427577207481593,0.0,0.0,0.0,0.0,2472.288,2458.834,True,False,89.21792493221098,True,False,False,13.234622520336709,86.7653774796633,BUY_EDGE\nLiquidity: +0\nDiscount: +3\nStructure: +10\nTotal: 13,SELL_EDGE\nLiquidity: +50\nPremium: +26\nStructure: +10\nTotal: 86,1.4075388602386836,1.3447557839936697,0.4886234555695268,5.0,EXPANDING,1,London,LOW,0.5924586,3,London + EXPANDING,1.5,0.6,0.8999999999999999,1.5,0.8999999999999999,0.6000000000000001,0.0
2024-08-13 13:55:00,2474.228,2475.657,2472.731,2472.879,1216,169,0,62.047569255419226,1.972697090967813,1.536188493312891,0.4365085976549219,2466.667160040702,2463.2835691481564,3.153201317710121,22.92758005708701,28.108498183911053,17.148650798212238,4.313001244011009,2475.657,2458.908,1.70089777206818,0.1069913167110302,0,True,False,2475.657,2458.908,2472.507,2464.935,2472.507,2466.45,2458.908,2464.935,True,False,False,True,CHOPPY,0,-0.0150431945922078,0.5649690098059793,0.0,2476.033,2423.825,False,False,0.4883800410116613,0.050580997949312,0.0,0.0,0.0,0.0,2474.919,2458.908,True,False,83.4868929441824,True,False,False,14.95393211674528,85.04606788325472,BUY_EDGE\nLiquidity: +0\nDiscount: +4\nStructure: +10\nTotal: 14,SELL_EDGE\nLiquidity: +50\nPremium: +25\nStructure: +10\nTotal: 85,1.7587541873796664,1.7928607297959889,0.9922138886450148,9.0,CHOPPY_TREND,1,NY,LOW,0.5280493,3,NY + CHOPPY_TREND,1.5,0.85,1.275,1.5,1.275,0.2250000000000001,0.0
2024-08-14 08:00:00,2470.822,2472.507,2470.681,2471.64,575,169,0,75.15136567573501,2.1075971461700647,1.9829828107366267,0.1246143354334379,2465.858612246286,2464.791967082628,1.398856286888427,40.55693931288154,33.1930985600015,8.165456391851945,8.356403617740273,2472.507,2464.233,-0.0752837522144922,-0.6507177290186296,-1,True,False,2472.507,2459.264,2462.312,2459.791,2462.312,2462.941,2459.264,2459.791,False,True,False,True,DOWNTREND,0,-0.377401239662733,0.5007201696039776,-0.4793982942499598,2476.963,2458.493,False,False,0.4748083242060125,0.0772179627601723,0.0,0.0,0.0,0.0,2471.893,2459.264,True,False,94.96983058714206,True,False,False,1.509050823857383,98.49094917614262,BUY_EDGE\nLiquidity: +0\nDiscount: +1\nStructure: +0\nTotal: 1,SELL_EDGE\nLiquidity: +50\nPremium: +28\nStructure: +20\nTotal: 98,1.379028981372911,1.0143777286546931,0.2387312616871634,8.0,NORMAL,1,London,LOW,0.60503745,3,London + NORMAL,1.5,0.85,1.275,1.5,1.275,0.2250000000000001,0.0
2024-08-19 08:15:00,2504.781,2506.121,2504.743,2505.176,487,180,0,60.53705313594933,0.4453704500601816,0.24642092604207,0.1989495240181116,2502.656743138899,2496.992050097814,1.7521450912547845,11.073664452360148,22.09033323621948,16.6654500458892,1.7968470285686269,2506.121,2499.736,-0.7026332229172906,1.857374183272908,1,False,False,2504.933,2499.736,2505.181,2501.184,2504.933,2505.181,2499.736,2501.184,False,True,False,True,DOWNTREND,0,-0.0096999172912377,0.2171504117874374,-0.1593500815910632,2506.778,2502.271,False,False,0.6857764876633211,0.0275761973875229,0.0,0.0,0.0,0.0,2505.181,2498.807,True,False,86.55029935070239,True,False,False,4.034910194789284,95.96508980521072,BUY_EDGE\nLiquidity: +0\nDiscount: +4\nStructure: +0\nTotal: 4,SELL_EDGE\nLiquidity: +50\nPremium: +25\nStructure: +20\nTotal: 95,1.7102245853866338,1.0245116958333058,0.223959124624043,1.0,NORMAL,1,London,LOW,0.5653874,3,London + NORMAL,1.5,0.85,1.275,1.5,1.275,0.2250000000000001,0.0
2024-08-19 08:25:00,2506.326,2506.852,2505.736,2505.918,425,180,0,62.1058846043467,0.7475558039336647,0.4092689035364991,0.3382869003971656,2502.9234503177613,2497.17296428117,1.6877934715411205,12.183874702458622,22.75983400236423,14.917582317234066,3.023231230706002,2506.852,2499.736,-0.5182823990281288,1.0207808577382294,1,False,False,2504.933,2499.736,2505.181,2501.184,2504.933,2505.181,2499.736,2501.184,False,True,False,True,DOWNTREND,0,-0.0393069525818533,0.2466960211786756,-0.188912805606565,2506.778,2502.271,True,False,0.4713261648744147,0.1630824372762062,0.8599999999996726,0.0,0.4053405017918423,0.0,2506.476,2498.807,True,False,92.17755443886315,True,False,False,2.346733668341048,97.65326633165895,BUY_EDGE\nLiquidity: +0\nDiscount: +2\nStructure: +0\nTotal: 2,SELL_EDGE\nLiquidity: +50\nPremium: +27\nStructure: +20\nTotal: 97,1.7148359945425593,0.984230256379192,0.2088489601062553,2.0,CHOPPY_TREND,1,London,LOW,0.55031985,3,London + CHOPPY_TREND,1.5,0.0,0.0,1.5,0.0,1.5,0.0
2024-08-20 12:20:00,2526.047,2527.839,2525.605,2526.631,835,179,0,62.57540195122186,1.2214103168648762,1.2029608120548705,0.0184495048100059,2521.263287614083,2510.672596731193,1.8994997071369144,34.5738348090579,26.06876038230452,11.62536768854028,5.199035061702908,2527.839,2521.129,0.0542513268309027,-1.4831243586263076,0,False,False,2524.502,2521.129,2525.197,2520.773,2524.502,2525.197,2521.129,2520.773,False,True,True,False,CHOPPY,0,-0.0842624031763999,0.2177603298621743,0.0,2507.482,2485.615,False,False,0.5407341092211839,0.1978513876454889,0.0,0.0,0.0,0.0,2527.171,2514.797,True,False,96.05009318902631,True,False,False,11.184972043292108,88.8150279567079,BUY_EDGE\nLiquidity: +0\nDiscount: +1\nStructure: +10\nTotal: 11,SELL_EDGE\nLiquidity: +50\nPremium: +28\nStructure: +10\nTotal: 88,2.1868232578658366,0.8686114433052361,0.5037314435656931,3.0,NORMAL,1,London,LOW,0.60815406,3,London + NORMAL,1.5,0.85,1.275,1.5,1.275,0.2250000000000001,0.0
2024-08-20 12:25:00,2526.682,2528.638,2526.444,2526.635,757,180,0,62.58935410774362,1.2410401203037509,1.2105766737046464,0.0304634465991044,2521.473943001766,2510.831426614465,1.9205354423414176,35.189533949735726,26.91321014283372,10.676746198246732,5.400482427321084,2528.638,2521.129,0.0312051030818251,0.6822872158222062,0,False,False,2524.502,2521.129,2525.197,2520.773,2524.502,2525.197,2521.129,2520.773,False,True,True,False,CHOPPY,0,-0.0844205831075824,0.2179182984483438,0.0,2507.482,2485.615,False,False,0.8915223336372683,0.0870556061988431,0.0,0.0,0.0,0.0,2527.839,2514.797,True,False,93.61736027021956,True,False,False,11.914791918934132,88.08520808106587,BUY_EDGE\nLiquidity: +0\nDiscount: +1\nStructure: +10\nTotal: 11,SELL_EDGE\nLiquidity: +50\nPremium: +28\nStructure: +10\nTotal: 88,2.169421596589706,0.8852753399685849,0.5127951896815222,4.0,NORMAL,1,London,LOW,0.6014434,3,London + NORMAL,1.5,0.85,1.275,1.5,1.275,0.2250000000000001,0.0
2024-08-20 12:50:00,2527.267,2529.15,2526.89,2527.881,829,179,0,61.354887254855896,1.04244768089211,1.0273217054421049,0.015125975450005,2522.2492573299555,2511.555991898041,2.220976886478268,27.95967070177042,27.51050548393814,18.427765448505102,3.4908707646152752,2529.15,2521.654,-0.1188289958968028,-0.604105510262706,0,True,False,2529.15,2521.654,2524.502,2521.129,2524.502,2525.197,2521.129,2520.773,False,True,True,False,CHOPPY,0,-0.1336692668681755,0.2671011807913407,0.0,2507.482,2485.615,False,False,0.5615044247788099,0.1668141592919983,0.0,0.0,0.0,0.0,2528.638,2518.089,True,False,96.02119520912954,True,False,False,11.19364143726114,88.80635856273886,BUY_EDGE\nLiquidity: +0\nDiscount: +1\nStructure: +10\nTotal: 11,SELL_EDGE\nLiquidity: +50\nPremium: +28\nStructure: +10\nTotal: 88,2.102538347679882,1.0563312140645378,0.6422475214329947,5.0,NORMAL,1,London,LOW,0.6018167,3,London + NORMAL,1.5,0.85,1.275,1.5,1.275,0.2250000000000001,0.0
2024-08-23 11:55:00,2501.343,2502.496,2501.142,2501.571,481,180,0,66.42198898109902,0.6798666796080397,0.4529387617336347,0.226927917874405,2497.901511667269,2494.066756234616,1.401022180022694,14.727972329873053,29.534427064501237,15.151889217046774,3.4465865814360352,2502.496,2495.597,1.406997685802025,-1.4234115083476369,1,True,False,2502.496,2495.597,2501.873,2496.887,2501.873,2499.915,2495.597,2496.887,True,False,False,True,CHOPPY,0,0.0120724136952392,0.2388099318388207,0.0,2514.701,2470.801,False,False,0.6831610044313131,0.1484490398818182,0.0,0.0,0.0,0.0,2501.873,2491.672,True,False,92.2457875764928,True,False,False,12.326263727052163,87.67373627294783,BUY_EDGE\nLiquidity: +0\nDiscount: +2\nStructure: +10\nTotal: 12,SELL_EDGE\nLiquidity: +50\nPremium: +27\nStructure: +10\nTotal: 87,1.4774766079922248,0.9482533743653108,0.2255746666728096,6.0,CHOPPY_TREND,1,London,LOW,0.5490695,3,London + CHOPPY_TREND,1.5,0.6,0.8999999999999999,1.5,0.8999999999999999,0.6000000000000001,0.0
2024-08-26 11:50:00,2524.06,2526.716,2523.762,2526.104,612,160,0,61.92274508351853,0.0880471384966767,0.0577802384564923,0.0302669000401844,2522.6154298253323,2515.673336124714,1.5702880846616618,19.57825775343897,28.60016706357119,17.51347709559674,1.4355257438725806,2526.716,2520.856,0.5050016633854499,-0.8986659129827956,0,False,False,2525.472,2520.856,2526.627,2522.517,2525.472,2526.627,2520.856,2522.517,False,True,False,True,DOWNTREND,0,-0.0250187640730392,0.207750749771173,-0.1419973207753912,2516.683,2511.076,False,False,0.2071767095464242,0.1008801624914699,0.0,0.0,0.0,0.0,2526.627,2519.127,True,False,96.61317100165972,True,False,False,1.016048699502089,98.9839513004979,BUY_EDGE\nLiquidity: +0\nDiscount: +1\nStructure: +0\nTotal: 1,SELL_EDGE\nLiquidity: +50\nPremium: +28\nStructure: +20\nTotal: 98,1.541252937273347,1.0188386640941898,0.2432304127879757,3.0,CHOPPY_TREND,1,London,LOW,0.6588345,3,London + CHOPPY_TREND,1.5,0.6,0.8999999999999999,1.5,0.8999999999999999,0.6000000000000001,0.0
2024-08-26 11:55:00,2526.138,2526.906,2525.152,2526.533,721,159,0,63.4982201452513,0.2957354162635965,0.1053712740179132,0.1903641422456833,2522.7690600282604,2515.781392481682,1.5834103643286792,20.004445441217904,27.19430945883673,16.127741257952096,2.506320907571413,2526.906,2520.856,0.9678397856096242,-1.081285191126514,0,False,False,2525.472,2520.856,2526.627,2522.517,2525.472,2526.627,2520.856,2522.517,False,True,False,True,DOWNTREND,0,-0.0419943060312172,0.2246952642217489,-0.1589530000201888,2516.683,2511.076,False,False,0.2126567844926268,0.5621436716077135,0.0,0.0,0.0,0.0,2526.716,2519.127,True,False,97.95728368017495,True,False,False,0.6128148959475133,99.38718510405248,BUY_EDGE\nLiquidity: +0\nDiscount: +0\nStructure: +0\nTotal: 0,SELL_EDGE\nLiquidity: +50\nPremium: +29\nStructure: +20\nTotal: 99,1.541206298896678,1.0273837866058753,0.2465533375061951,4.0,CHOPPY_TREND,1,London,LOW,0.6588345,3,London + CHOPPY_TREND,1.5,0.85,1.275,1.5,1.275,0.2250000000000001,0.0
2024-08-27 20:15:00,2524.999,2525.998,2524.896,2525.927,251,160,0,69.35750249482508,1.2064979719643816,1.398139607478219,-0.1916416355138375,2521.210074416804,2515.7850460788327,1.1447497856870104,33.431471294104654,27.88936345440465,15.009628396988823,7.292285749171708,2525.998,2523.005,1.246416645837565,-0.9936812302786578,-1,True,False,2525.998,2523.005,2525.731,2509.815,2525.731,2525.938,2523.005,2509.815,False,True,True,False,CHOPPY,0,-0.0077595274922795,0.1156803027165878,0.0,2527.009,2508.646,False,False,0.0644283121596384,0.0934664246820541,0.0,0.0,0.0,0.0,2525.938,2509.815,True,False,99.68494852680196,True,False,False,10.094515441959418,89.90548455804058,BUY_EDGE\nLiquidity: +0\nDiscount: +0\nStructure: +10\nTotal: 10,SELL_EDGE\nLiquidity: +50\nPremium: +29\nStructure: +10\nTotal: 89,1.6277980079628664,0.7032505135058956,0.2634717761466525,4.0,NORMAL,1,NY,LOW,0.5280504,3,NY + NORMAL,1.5,0.85,1.275,1.5,1.275,0.2250000000000001,0.0
2024-09-04 11:10:00,2488.79,2491.267,2487.915,2490.079,631,159,0,72.62165247648679,2.4885975500124005,1.9188682750879225,0.569729274924478,2484.477787097257,2488.6784285487106,2.06832689187108,38.40175875050752,26.248483122912223,10.193029632334556,5.090397887578972,2491.267,2477.223,0.9200769219143592,-0.5070209526137641,0,True,False,2491.267,2471.868,2488.21,2483.714,2488.21,2496.549,2471.868,2483.714,False,True,False,True,DOWNTREND,0,-0.0750578596100823,0.7313422586191136,-0.2556143801060222,2506.249,2473.282,False,False,0.3544152744629165,0.2610381861575286,0.0,0.0,0.0,0.0,2490.212,2471.868,True,False,73.23949326362383,False,False,True,8.028152020912852,91.97184797908714,BUY_EDGE\nLiquidity: +0\nDiscount: +8\nStructure: +0\nTotal: 8,SELL_EDGE\nLiquidity: +50\nPremium: +21\nStructure: +20\nTotal: 91,2.0230993660446144,1.0223555627386385,0.3622706277980446,13.0,NORMAL,1,London,LOW,0.58749783,3,London + NORMAL,1.5,0.6,0.8999999999999999,1.5,0.8999999999999999,0.6000000000000001,0.0
2024-09-26 11:15:00,2678.251,2680.179,2677.898,2678.598,839,159,0,71.97351765033362,2.7312079028374683,2.072259117434504,0.6589487854029645,2669.512411657896,2663.286586758181,2.102074435571713,42.08248119113,36.07060732746304,9.589930066173856,8.014734366281932,2680.179,2667.399,-1.0435096038430185,0.2316605080397935,0,False,False,2669.862,2666.87,2670.493,2659.486,2669.862,2670.493,2666.87,2659.486,False,True,True,False,CHOPPY,0,-0.3261407646836097,0.4378409899507155,0.0,2670.629,2649.566,False,False,0.6931170539237905,0.1547566856642145,0.0,0.0,0.0,0.0,2679.113,2659.486,True,False,92.9780146568948,True,False,False,12.106595602931566,87.89340439706844,BUY_EDGE\nLiquidity: +0\nDiscount: +2\nStructure: +10\nTotal: 12,SELL_EDGE\nLiquidity: +50\nPremium: +27\nStructure: +10\nTotal: 87,1.719243335996084,1.222674179005122,0.5726698071597723,8.0,EXPANDING,1,London,LOW,0.56400156,4,London + EXPANDING,1.5,0.0,0.0,1.5,0.0,1.5,0.0
2024-09-26 11:30:00,2677.988,2680.539,2677.947,2679.634,776,160,0,72.45398307350872,2.883843311056808,2.4429364832597305,0.4409068277970771,2670.550621865948,2663.7415299116333,2.165073081250377,42.150018600309565,34.72383848818529,12.211083773570191,8.217126993088408,2680.539,2667.402,0.0691596355408877,0.7047663080593716,0,False,False,2669.862,2666.87,2670.493,2659.486,2669.862,2670.493,2666.87,2659.486,False,True,True,False,CHOPPY,0,-0.3646766685301028,0.4763337082601625,0.0,2670.629,2649.566,False,False,0.3491512345679652,0.0158179012344564,0.0,0.0,0.0,0.0,2680.179,2659.486,True,False,95.9971692688744,True,False,False,11.20084921933768,88.79915078066233,BUY_EDGE\nLiquidity: +0\nDiscount: +1\nStructure: +10\nTotal: 11,SELL_EDGE\nLiquidity: +50\nPremium: +28\nStructure: +10\nTotal: 88,1.7564564610726712,1.2326369187059305,0.5995662486514922,9.0,EXPANDING,1,London,LOW,0.5694108,4,London + EXPANDING,1.5,0.0,0.0,1.5,0.0,1.5,0.0
2024-09-27 12:35:00,2669.675,2672.472,2669.261,2670.37,1941,159,0,67.0516980265649,0.7195805523710987,0.4643568870660737,0.255223665305025,2665.499483115931,2667.020352830062,2.029334276940713,22.04627362908176,35.11892515205671,15.626221698723228,1.7465062345175075,2672.472,2662.315,-0.4692903607841664,1.405784568076384,0,False,False,2669.234,2662.315,2665.608,2658.284,2669.234,2665.608,2658.284,2660.89,True,False,False,True,CHOPPY,0,-0.0425409212955495,0.4525964566707904,0.0,2685.611,2654.717,False,False,0.654624727499271,0.1289317969480485,0.0,0.0,0.0,0.0,2670.527,2658.284,True,False,85.1846630955716,True,False,False,14.444601071328524,85.55539892867148,BUY_EDGE\nLiquidity: +0\nDiscount: +4\nStructure: +10\nTotal: 14,SELL_EDGE\nLiquidity: +50\nPremium: +25\nStructure: +10\nTotal: 85,1.6888191497169538,1.2016291241600383,0.3057591777735917,6.0,CHOPPY_TREND,1,London,LOW,0.5294335,4,London + CHOPPY_TREND,1.5,0.0,0.0,1.5,0.0,1.5,0.0
2024-10-01 01:30:00,2637.555,2638.055,2637.466,2637.707,415,160,0,65.72333953589705,0.6398173045181466,0.5528063234520246,0.0870109810661219,2635.419017042746,2638.752427316094,0.936042893208638,19.278167357651345,26.624800073333176,15.290829346672648,4.195247052938521,2638.055,2633.911,0.0493374194919161,0.6796576345030796,-1,False,False,2635.894,2633.911,2635.122,2634.768,2635.894,2635.122,2633.911,2634.768,True,False,False,True,CHOPPY,0,-0.0687339420185828,0.1439128758425337,0.0,2666.049,2624.679,False,False,0.5908319185059265,0.1511035653649415,0.0,0.0,0.0,0.0,2637.95,2631.912,True,False,75.68258394330101,True,False,False,17.295224817009696,82.7047751829903,BUY_EDGE\nLiquidity: +0\nDiscount: +7\nStructure: +10\nTotal: 17,SELL_EDGE\nLiquidity: +50\nPremium: +22\nStructure: +10\nTotal: 82,1.015465123055285,0.9217873376788436,0.0520495194787592,6.0,CHOPPY_TREND,1,Asia,LOW,0.5602146,4,Asia + CHOPPY_TREND,1.5,0.85,1.275,1.5,1.275,0.2250000000000001,0.0
2024-10-01 01:40:00,2638.36,2638.835,2638.019,2638.3,388,160,0,68.77352736382615,0.7632123975131435,0.6211562912115234,0.1420561063016201,2635.643409427003,2638.74421727543,0.9490216783278724,21.56280298259469,28.18805298280435,13.004129685059246,5.265197468138382,2638.835,2633.911,1.2757690574989689,-1.3776760759045332,-1,False,False,2635.894,2633.911,2635.122,2634.768,2635.894,2635.122,2633.911,2634.768,True,False,False,True,CHOPPY,0,-0.0911950877459122,0.1663571239055499,0.0,2666.049,2624.679,False,False,0.5821078431369592,0.344362745098425,0.0,0.0,0.0,0.0,2638.661,2632.45,True,False,79.12745439758419,True,False,False,16.261763680724744,83.73823631927526,BUY_EDGE\nLiquidity: +0\nDiscount: +6\nStructure: +10\nTotal: 16,SELL_EDGE\nLiquidity: +50\nPremium: +23\nStructure: +10\nTotal: 83,0.9921943152874608,0.9564877189368216,0.0562980393872312,7.0,CHOPPY_TREND,1,Asia,LOW,0.5602146,4,Asia + CHOPPY_TREND,1.5,0.85,1.275,1.5,1.275,0.2250000000000001,0.0
