timestamp,final_score,trend_score,breakout_score,reversal_score,session_score,atr,atr_pct,adx,ema50_slope,rsi,macd,trend_state,volatility_state,direction,hour_utc,is_high_volatility,is_buy,recent_high_20_distance,recent_low_20_distance,recent_high_20_distance_pct,recent_low_20_distance_pct,result_r,label
2024-07-31 04:35:00,70.0,-100.0,0.0,33.518073902526595,20.0,104.86666573524825,0.1597679257637487,25.332181768211807,-5.836096850560444,23.29638521949468,-107.4320101973426,TRENDING_DOWN,NORMAL_VOLATILITY,SELL,4,0,0,5.50022255362063,-0.9324221316129114,0.8787591486309574,-0.14897114990400798,-1.0,0
2024-07-31 04:50:00,70.0,-100.0,0.0,42.56022272446366,20.0,113.48554468671337,0.17321954135805753,33.057208774712976,-7.153075221539218,21.48795545510727,-139.2601392596116,TRENDING_DOWN,NORMAL_VOLATILITY,SELL,4,0,0,6.152501641750918,-0.5437696948130938,1.06573351258879,-0.09419153713993503,-1.0,0
2024-07-31 05:50:00,70.0,0.0,0.0,0.0,20.0,135.77424287507313,0.20551851179257205,25.488309484946264,-0.306569811607501,61.11258392722717,-15.153714629152091,RANGING,NORMAL_VOLATILITY,BUY,5,0,1,-0.5305866449669152,4.348468365559174,-0.10904537765061423,0.8936907470667996,2.5,1
2024-07-31 06:00:00,70.0,100.0,0.0,0.0,20.0,139.13906656064987,0.21009496398456798,27.134999128734158,1.7126501087412498,66.96279769116069,36.755860158998985,TRENDING_UP,NORMAL_VOLATILITY,BUY,6,0,1,-0.33484485092249927,5.411276779493163,-0.07034921689498051,1.136882000098145,-1.0,0
2024-07-31 06:05:00,70.0,100.0,0.0,-6.534223328513491,20.0,148.31627609203272,0.22345437329212167,28.928246537325055,2.958401045138124,71.3068446657027,69.35641973203747,TRENDING_UP,NORMAL_VOLATILITY,BUY,6,0,1,-0.7378826038761449,6.071282422444618,-0.16488309481230284,1.3566546087868363,-1.0,0
2024-07-31 12:40:00,70.0,0.0,0.0,0.0,60.0,97.94322885930248,0.14803844770511315,29.601475497999797,-0.265542395882849,57.07237398320266,2.339528606971726,RANGING,NORMAL_VOLATILITY,BUY,12,0,1,-0.09199206627073543,2.736993696471664,-0.013618362691905571,0.40518029820434476,2.5,1
2024-07-31 12:45:00,70.0,0.0,0.0,0.0,60.0,98.16656965506604,0.14830265503066176,27.690350119157046,0.45492986075415437,59.65872919888913,10.414884941477794,RANGING,NORMAL_VOLATILITY,BUY,12,0,1,-0.26893065625861734,2.753177593448095,-0.0398831303422912,0.4083035468792804,2.5,1
2024-07-31 13:30:00,70.0,100.0,0.0,-29.631546917687004,100.0,121.86355352145428,0.18299380536347865,25.654488963716442,4.538623344304965,75.9263093835374,94.03543874886236,TRENDING_UP,NORMAL_VOLATILITY,BUY,13,0,1,-1.0538835959464883,5.494259609638968,-0.19285416963239463,1.0054154736226955,-1.0,0
2024-07-31 13:35:00,70.0,100.0,0.0,-46.16426476235951,100.0,130.63972826992259,0.19582478662177344,27.61207752823332,5.2962818147015,79.2328529524719,119.43712506935117,TRENDING_UP,NORMAL_VOLATILITY,BUY,13,0,1,-0.6465873828631412,6.029942119692582,-0.12661783628150555,1.1808121289304443,-1.0,0
2024-07-31 20:15:00,70.0,-100.0,0.0,63.3708284711377,60.0,275.1419375779604,0.42480924336957854,34.98257667651267,-7.135524224866564,17.32583430577246,-354.6276342810597,TRENDING_DOWN,HIGH_VOLATILITY,SELL,20,1,0,6.8103758245471395,-0.6335275586645707,2.89311060108834,-0.2691283628500725,2.5,1
