timestamp,direction,label,final_score,trend_score,breakout_score,reversal_score,session_score,atr,adx,ema50_slope,rsi,macd,hour_utc,is_high_volatility,is_buy,recent_high_20_distance,recent_low_20_distance
2026-06-17 18:30:00,SELL,0,85.0,-100.0,-80.0,28.308063761010658,60.0,15.431348685917905,38.08319082145074,-7.64713889323779,24.33838724779787,-19.189769179648465,18,1,0,7.23669734077796,-0.39743771752086493
2026-06-17 19:05:00,SELL,1,85.0,-100.0,-80.0,0.0,60.0,19.118900168760717,32.05835999186454,-4.728482917423544,33.393722012139094,-19.13168554657932,19,1,0,5.942496639301402,-0.03692681031692911
2026-06-17 19:15:00,SELL,0,85.0,-100.0,-80.0,7.791734935027321,60.0,19.253220043472265,33.7385812442475,-6.75852986192421,28.441653012994536,-22.892758330232937,19,1,0,7.186797828496911,-1.0229977092417728
2026-06-17 19:20:00,SELL,0,85.0,-100.0,-80.0,14.826161930404425,60.0,18.59877575465278,34.918299304923515,-7.7738720651066,27.034767613919115,-25.189746780205496,19,1,0,7.86847488945017,-1.2910527185636742
2026-06-17 19:25:00,SELL,0,85.0,-100.0,-80.0,22.41928792320202,60.0,18.62536320074898,36.28147044978421,-8.38822506523351,25.516142415359596,-27.41308819508231,19,1,0,8.335622684327396,-0.7200396499897926
2026-06-17 22:05:00,SELL,0,75.0,0.0,0.0,0.0,60.0,10.339156932073085,18.76063087351139,-4.777858314477884,50.959655111152586,-5.504006031054814,22,0,0,0.3184979221840085,4.603953718154394
2026-06-17 22:10:00,SELL,0,75.0,0.0,0.0,0.0,60.0,10.036788579782135,17.940020636939273,-4.461102587579789,50.365384699456435,-4.55526282701976,22,0,0,0.41427593766149684,4.656469509992843
2026-06-17 22:15:00,SELL,0,75.0,0.0,0.0,0.0,60.0,9.679732252654807,17.42614897798428,-4.02762321618325,52.16483913874035,-3.55334421614225,22,0,0,0.16188464299415253,5.095905414787756
2026-06-17 22:20:00,SELL,0,75.0,0.0,0.0,0.0,60.0,9.25596566317942,17.12454432273808,-3.5644831228875518,52.674724632881286,-2.6708342592883128,22,0,0,0.09204874250875301,5.406459122797789
2026-06-17 22:25:00,SELL,0,75.0,0.0,0.0,0.0,60.0,8.952253830095234,16.46044982682425,-3.153952030138461,51.287286312573706,-2.0833881761773227,22,0,0,0.30294047191585094,5.39819367470794
2026-06-17 22:30:00,SELL,0,75.0,0.0,0.0,0.0,60.0,8.546592842231298,15.843790652047119,-3.2168626447234794,49.870157361676895,-1.7340513512190228,22,0,0,0.6903335760709172,4.228000639207505
