timestamp,final_score,trend_score,breakout_score,reversal_score,session_score,atr,atr_pct,adx,ema50_slope,rsi,macd,trend_state,volatility_state,direction,hour_utc,is_high_volatility,is_buy,recent_high_20_distance,recent_low_20_distance,recent_high_20_distance_pct,recent_low_20_distance_pct,result_r,label
2023-10-18 21:00:00,75,-75.0,0.0,0.0,60.0,0.00025373286685837003,0.02090831583852087,31.901697827225878,-7.0392291171417485,31.12184654592204,-0.0002731691973432149,TRENDING_DOWN,NORMAL_VOLATILITY,SELL,21,0,0,3.1923337722437415,-0.8276420891001969,0.06674632277204891,-0.017304602200160148,-1.0,0
2023-10-18 21:05:00,75,-75.0,0.0,1.0384640519168187,60.0,0.00027346623351135374,0.022535887455920108,33.62214692463954,-6.934799282274232,29.792307189616636,-0.00028987193301066583,TRENDING_DOWN,NORMAL_VOLATILITY,SELL,21,0,0,3.254515150087466,-0.29254068764777325,0.07334338714595807,-0.006592664013107696,-1.0,0
2023-10-19 04:35:00,75,-100.0,0.0,0.0,20.0,0.0002281650006162534,0.01881819761447734,34.70624491039805,-5.3841037392650195,33.72212393625247,-0.0002104961898039548,TRENDING_DOWN,NORMAL_VOLATILITY,SELL,4,0,0,4.689588662196882,-0.4821072456465903,0.08824960617583333,-0.009072389419948906,-1.0,0
2023-10-19 05:00:00,85,-100.0,0.0,0.0,20.0,0.00021938451533179434,0.018096702549043078,38.351057045275745,-6.782035751930284,30.414594782035365,-0.00022731800121955636,TRENDING_DOWN,NORMAL_VOLATILITY,SELL,5,0,0,4.968445463670538,-0.2734924108440641,0.08991247968718816,-0.004949310808465712,-1.0,0
2023-10-19 05:35:00,85,-75.0,0.0,0.0,20.0,0.00023472568552350225,0.019363770161732255,37.24727399455274,-5.61471321661317,33.58767709027026,-0.00019844081278219683,TRENDING_DOWN,NORMAL_VOLATILITY,SELL,5,0,0,3.365630813849499,-0.2982204518602019,0.06517130152862557,-0.005774672287348888,-1.0,0
2023-10-19 05:40:00,85,-100.0,0.0,2.4321539042508533,20.0,0.0002529595651289736,0.02087125124826515,38.24834186018408,-5.687799913887531,29.51356921914983,-0.00021798423472629835,TRENDING_DOWN,NORMAL_VOLATILITY,SELL,5,0,0,3.8741369574236875,-0.3557880879263696,0.08085808580857928,-0.007425742574251111,-1.0,0
2023-10-19 06:00:00,85,-100.0,0.0,34.50401164210909,20.0,0.0002783823963882009,0.022980790046657987,42.069105504628524,-6.741688525412489,23.09919767157818,-0.0002858368248037646,TRENDING_DOWN,NORMAL_VOLATILITY,SELL,6,0,0,5.783411670020843,-1.508716087831143,0.13290736934214065,-0.03467148765446271,-1.0,0
2023-10-19 06:35:00,75,100.0,0.0,0.0,20.0,0.0004117303107794113,0.033933071040697836,33.78579783244688,0.6817985424862449,66.68293483892867,1.3508286615060427e-05,TRENDING_UP,HIGH_VOLATILITY,BUY,6,1,1,-0.7043445488648319,5.561893161727396,-0.023900573613758608,0.18873211577766724,-1.0,0
2023-10-19 06:40:00,75,100.0,0.0,0.0,20.0,0.0003987495742951642,0.03285973302583163,33.098273736531816,1.5123325095724793,68.21255047461514,9.429497562685185e-05,TRENDING_UP,HIGH_VOLATILITY,BUY,6,1,1,-0.27586236347585363,6.068971996465439,-0.009064763615691477,0.1994247995451027,-1.0,0
2023-10-19 06:45:00,75,100.0,0.0,0.0,20.0,0.00040526746184550103,0.03339382513558842,33.00781963781837,2.319894003155278,69.4890067369071,0.0001652897322526048,TRENDING_UP,HIGH_VOLATILITY,BUY,6,1,1,-0.24675062622745594,6.242790843555128,-0.0082399472643366,0.20847066578773246,-1.0,0
